Y;FP001;FP002;FP003;FP004;FP005;FP006;FP007;FP008;FP009;FP010;FP011;FP012;FP013;FP014;FP015;FP016;FP017;FP018;FP019;FP020;FP021;FP022;FP023;FP024;FP025;FP026;FP027;FP028;FP029;FP030;FP031;FP032;FP033;FP034;FP035;FP036;FP037;FP038;FP039;FP040;FP041;FP042;FP043;FP044;FP045;FP046;FP047;FP048;FP049;FP050;FP051;FP052;FP053;FP054;FP055;FP056;FP057;FP058;FP059;FP060;FP061;FP062;FP063;FP064;FP065;FP066;FP067;FP068;FP069;FP070;FP071;FP072;FP073;FP074;FP075;FP076;FP077;FP078;FP079;FP080;FP081;FP082;FP083;FP084;FP085;FP086;FP087;FP088;FP089;FP090;FP091;FP092;FP093;FP094;FP095;FP096;FP097;FP098;FP099;FP100;FP101;FP102;FP103;FP104;FP105;FP106;FP107;FP108;FP109;FP110;FP111;FP112;FP113;FP114;FP115;FP116;FP117;FP118;FP119;FP120;FP121;FP122;FP123;FP124;FP125;FP126;FP127;FP128;FP129;FP130;FP131;FP132;FP133;FP134;FP135;FP136;FP137;FP138;FP139;FP140;FP141;FP142;FP143;FP144;FP145;FP146;FP147;FP148;FP149;FP150;FP151;FP152;FP153;FP154;FP155;FP156;FP157;FP158;FP159;FP160;FP161;FP162;FP163;FP164;FP165;FP166;FP167;FP168;FP169;FP170;FP171;FP172;FP173;FP174;FP175;FP176;FP177;FP178;FP179;FP180;FP181;FP182;FP183;FP184;FP185;FP186;FP187;FP188;FP189;FP190;FP191;FP192;FP193;FP194;FP195;FP196;FP197;FP198;FP199;FP200;FP201;FP202;FP203;FP204;FP205;FP206;FP207;FP208;MolWeight;NumAtoms;NumNonHAtoms;NumBonds;NumNonHBonds;NumMultBonds;NumRotBonds;NumDblBonds;NumAromaticBonds;NumHydrogen;NumCarbon;NumNitrogen;NumOxygen;NumSulfer;NumChlorine;NumHalogen;NumRings;HydrophilicFactor;SurfaceArea1;SurfaceArea2
-4.19;1;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;0;1;0;1;0;0;1;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;1;1;1;0;1;0;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;1;0;1;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.077596371;3.610917913;3.135494216;3.610917913;4.360856153;1.379613935;1.609437912;0.804530237;0;4.177811269;3.510454712;0.674302483;1.098612289;0;0.489795918;0.489795918;0.693147181;0.504425629;10.83255139;10.83255139
-4.2;1;1;1;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;1;1;1;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;5.987883142;3.871201011;3.17805383;3.871201011;4.440875113;3.779716079;2.397895273;0.941207864;1.945910149;5.421759348;4.177811269;0.456826001;1.609437912;0.46875;0;0;0.693147181;-0.165613749;10.82849061;15.6086548
-4.21;1;1;0;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;1;1;0;1;0;1;0;0;1;1;1;0;1;0;0;1;1;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;1;1;0;1;0;0;1;1;0;0;0;1;1;0;1;1;1;0;0;1;0;0;0;1;0;0;1;1;1;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;1;1;0;1;1;1;1;0;1;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.695178903;3.713572067;3.044522438;3.737669618;4.278003681;3.779716079;1.386294361;0.941207864;1.945910149;4.975585828;4.177811269;0.584814591;1.386294361;0.375;0;0;1.098612289;0.355670217;11.65407548;12.25675251
-4.22;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;1;1;1;1;1;0;1;1;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;1;1;1;1;0;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;1;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5.79763705;3.871201011;3.17805383;3.912023005;4.593225958;4.47456859;1.791759469;0;2.564949357;5.421759348;4.854853507;0.584814591;0.693147181;0.375;0;0;1.386294361;-1.432168381;5.514328465;9.126350871
-4.22;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5.274280789;3.258096538;2.772588722;3.33220451;3.91301229;5.264608754;0;0;2.833213344;3.510454712;4.023944489;0.584814591;0;0;0;0;1.386294361;0.321819545;8.423773831;8.423773831
-4.24;1;1;1;1;1;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;1;1;1;1;0;1;0;1;1;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.577538748;3.80666249;2.995732274;3.80666249;4.102821015;3.243491775;1.609437912;0.567076741;1.945910149;5.52538207;4.465208779;0.456826001;1.098612289;0;0;0;0.693147181;-0.416989413;8.359994048;8.359994048
-4.24;0;1;0;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5.153349396;2.63905733;2.397895273;2.63905733;3.076971331;3.243491775;0;0;1.945910149;1.719055222;2.88688661;0.456826001;0;0;0.444444444;0.444444444;0.693147181;-0.999219055;6.529227994;6.529227994
-4.24;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;4.83031174;3.258096538;2.302585093;3.218875825;2.75922787;0.798769777;1.791759469;0;0;4.465208779;3.31754105;0;0;0;0;0;0;-2.299018742;0;0
-4.26;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.617395156;3.17805383;2.079441542;3.135494216;2.378865808;0;1.098612289;0;0;4.465208779;2.88688661;0;0;0;0;0;0;-2.114600188;0;0
-4.27;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.72950946;3.218875825;2.197224577;3.218875825;2.75922787;0;0;0;0;4.465208779;3.110606816;0;0;0;0;0;0.693147181;-2.210998446;0;0
-4.29;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5.057773301;3.218875825;2.564949357;3.258096538;3.476091015;4.254800193;0;0;2.48490665;3.862179481;3.862179481;0;0;0;0;0;1.098612289;-2.504012862;0;0
-4.31;1;1;1;1;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;0;1;1;1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.502522717;3.555348061;2.944438979;3.583518938;4.102821015;3.779716079;1.386294361;0.941207864;1.945910149;4.465208779;4.3246557;0;1.386294361;0;0;0;1.098612289;-1.443815523;8.481570839;8.481570839
-4.31;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;5.044843465;3.135494216;2.564949357;3.17805383;3.476091015;4.47456859;0.693147181;0;2.564949357;3.510454712;3.862179481;0;0;0;0;0;1.098612289;-2.504012862;0;0
-4.33;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.72950946;3.218875825;2.197224577;3.218875825;2.75922787;0;0;0;0;4.465208779;3.110606816;0;0;0;0;0;0.693147181;-2.210998446;0;0
-4.35;1;0;1;1;0;1;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;1;1;1;0;0;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;1;0;1;0;0;1;0;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;1;0;1;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;6.015278725;4.248495242;3.401197382;4.290459441;5.061733085;0.798769777;1.609437912;0.567076741;0;6.822461116;5.421759348;0;1.791759469;0;0;0;1.609437912;1.034647683;13.21001278;13.21001278
-4.35;0;1;1;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;1;1;0;0;1;0;0;1;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.596123022;3.713572067;3.044522438;3.737669618;4.278003681;4.68441189;1.609437912;0.567076741;2.564949357;4.975585828;4.729818272;0;1.098612289;0;0;0;1.098612289;0.196873727;8.591536885;8.591536885
-4.36;1;1;0;1;1;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;1;1;1;0;1;0;1;1;0;0;1;1;1;0;0;1;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5.642793203;3.433987204;3.044522438;3.465735903;4.278003681;4.68441189;1.386294361;0.567076741;2.564949357;3.510454712;4.177811269;0.456826001;1.098612289;0;0;0.46875;1.098612289;0.355670217;9.485903611;9.485903611
-4.37;1;0;1;1;0;1;1;0;0;0;1;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;1;1;1;0;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;0;1;0;0;1;0;1;1;1;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;1;0;1;1;0;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;1;1;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;6.000250834;4.094344562;3.401197382;4.143134726;5.061733085;2.619181278;1.609437912;1.097868747;0;6.005384498;5.315193113;0;1.945910149;0;0;0;1.609437912;0.180490358;13.39313902;13.39313902
-4.37;1;1;0;1;1;1;0;0;1;0;0;1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;5.557252682;3.258096538;2.833213344;3.258096538;3.811701739;3.520561713;1.386294361;0.567076741;1.945910149;3.31754105;3.691452998;0.456826001;1.098612289;0;0.444444444;0.444444444;0.693147181;-0.180581176;8.359994048;8.359994048
-4.4;0;1;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5.337874562;2.944438979;2.48490665;2.995732274;3.351388262;4.254800193;0;0;2.48490665;2.88688661;3.510454712;0;0;0;0;0.375;1.098612289;-1.711854501;0;0
-4.4;0;1;0;1;1;0;1;0;1;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;0;0;1;0;0;0;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1;0;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;5.926899359;3.912023005;3.258096538;3.970291914;4.805045287;4.47456859;1.609437912;0;2.564949357;5.421759348;4.975585828;0.642355009;0;0.375;0.375;0.375;1.609437912;-1.340566468;4.346186429;8.504345786
-4.43;0;0;1;0;1;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.441334873;3.465735903;2.772588722;3.465735903;3.705505633;2.944766061;1.609437912;0;1.945910149;4.465208779;3.31754105;0.694334528;0;0;0.375;0.375;0.693147181;0.510539409;10.67278417;10.67278417
-4.44;1;1;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;1;0;1;1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;5.800122427;3.663561646;3.218875825;3.713572067;4.665910225;5.078582833;1.098612289;0.941207864;2.564949357;4.177811269;4.854853507;0.456826001;0.693147181;0;0;0.46875;1.386294361;-1.31310047;6.262562791;6.262562791
-4.44;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;4.72950946;3.218875825;2.197224577;3.17805383;2.578582833;0.798769777;1.791759469;0.567076741;0;4.465208779;3.110606816;0;0;0;0;0;0;-2.210998446;0;0
-4.45;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;5.210796769;3.218875825;2.708050201;3.258096538;3.705505633;4.68441189;1.098612289;0.567076741;2.564949357;3.510454712;3.862179481;0.584814591;0;0;0;0;1.098612289;-1.512880799;6.663225922;6.663225922
